acc	evalue	score
BCU50732.1	7.4e-214	722.9
QMK80440.1	7.500000000000001e-214	722.9
QMK85055.1	7.500000000000001e-214	722.9
QPB32293.1	7.500000000000001e-214	722.9
QZA36366.1	7.500000000000001e-214	722.9
QDK87977.1	7.8e-214	722.8
UPJ19775.1	8.3e-214	722.7
QRQ74056.1	8.400000000000001e-214	722.7
AHG11497.1	8.400000000000001e-214	722.7
AHG17246.1	8.400000000000001e-214	722.7
AHY67569.1	8.400000000000001e-214	722.7
AHY73319.1	8.400000000000001e-214	722.7
AWN80314.1	8.400000000000001e-214	722.7
BBK49820.1	8.400000000000001e-214	722.7
BBK55074.1	8.400000000000001e-214	722.7
BBK60111.1	8.400000000000001e-214	722.7
QCH96581.1	8.400000000000001e-214	722.7
ASV57475.1	8.5e-214	722.7
AAG58989.1	8.900000000000001e-214	722.6
ABF05731.1	8.900000000000001e-214	722.6
ABV08203.1	8.900000000000001e-214	722.6
ABV18793.1	8.900000000000001e-214	722.6
ACA79806.1	8.900000000000001e-214	722.6
ACI36678.1	8.900000000000001e-214	722.6
ACI74996.1	8.900000000000001e-214	722.6
ACI74997.1	8.900000000000001e-214	722.6
ACI74998.1	8.900000000000001e-214	722.6
ACI74999.1	8.900000000000001e-214	722.6
ACI75000.1	8.900000000000001e-214	722.6
ACT31226.1	8.900000000000001e-214	722.6
ACT41310.1	8.900000000000001e-214	722.6
ACT45465.1	8.900000000000001e-214	722.6
ACT74553.1	8.900000000000001e-214	722.6
ADD59044.1	8.900000000000001e-214	722.6
ADT77417.1	8.900000000000001e-214	722.6
AEQ15130.1	8.900000000000001e-214	722.6
AEZ42945.1	8.900000000000001e-214	722.6
AFH13640.1	8.900000000000001e-214	722.6
AFH15784.1	8.900000000000001e-214	722.6
AFJ31516.1	8.900000000000001e-214	722.6
AFS59607.1	8.900000000000001e-214	722.6
AFS76823.1	8.900000000000001e-214	722.6
AFS83882.1	8.900000000000001e-214	722.6
AGC89280.1	8.900000000000001e-214	722.6
AGW10842.1	8.900000000000001e-214	722.6
AHM46047.1	8.900000000000001e-214	722.6
AHM50650.1	8.900000000000001e-214	722.6
AHM55085.1	8.900000000000001e-214	722.6
AIF62888.1	8.900000000000001e-214	722.6
AIF96420.1	8.900000000000001e-214	722.6
AIG71253.1	8.900000000000001e-214	722.6
AIT36939.1	8.900000000000001e-214	722.6
AIZ80445.1	8.900000000000001e-214	722.6
AIZ84991.1	8.900000000000001e-214	722.6
AJA28891.1	8.900000000000001e-214	722.6
AJE58359.1	8.900000000000001e-214	722.6
AJF78914.1	8.900000000000001e-214	722.6
AJG10794.1	8.900000000000001e-214	722.6
AJH12433.1	8.900000000000001e-214	722.6
AKE86718.1	8.900000000000001e-214	722.6
AKH24459.1	8.900000000000001e-214	722.6
AKM37370.1	8.900000000000001e-214	722.6
AKN49668.1	8.900000000000001e-214	722.6
AKP86808.1	8.900000000000001e-214	722.6
ALH93107.1	8.900000000000001e-214	722.6
ALN47874.1	8.900000000000001e-214	722.6
ALQ57193.1	8.900000000000001e-214	722.6
ALY15344.1	8.900000000000001e-214	722.6
AMG80873.1	8.900000000000001e-214	722.6
AMH20406.1	8.900000000000001e-214	722.6
AMH24614.1	8.900000000000001e-214	722.6
AMR21216.1	8.900000000000001e-214	722.6
AMW43626.1	8.900000000000001e-214	722.6
AMW49046.1	8.900000000000001e-214	722.6
ANE64861.1	8.900000000000001e-214	722.6
ANG71293.1	8.900000000000001e-214	722.6
ANG76792.1	8.900000000000001e-214	722.6
ANG82472.1	8.900000000000001e-214	722.6
ANM84604.1	8.900000000000001e-214	722.6
ANO80343.1	8.900000000000001e-214	722.6
ANO91748.1	8.900000000000001e-214	722.6
ANP09819.1	8.900000000000001e-214	722.6
ANP20633.1	8.900000000000001e-214	722.6
ANP30459.1	8.900000000000001e-214	722.6
ANQ03164.1	8.900000000000001e-214	722.6
ANW29497.1	8.900000000000001e-214	722.6
ANW42773.1	8.900000000000001e-214	722.6
AOD09048.1	8.900000000000001e-214	722.6
AOV24263.1	8.900000000000001e-214	722.6
AOV29616.1	8.900000000000001e-214	722.6
AOV34981.1	8.900000000000001e-214	722.6
AOV40385.1	8.900000000000001e-214	722.6
AOV45744.1	8.900000000000001e-214	722.6
AOV51141.1	8.900000000000001e-214	722.6
AOV56511.1	8.900000000000001e-214	722.6
AOX54900.1	8.900000000000001e-214	722.6
AOX60292.1	8.900000000000001e-214	722.6
APA39730.1	8.900000000000001e-214	722.6
APE82421.1	8.900000000000001e-214	722.6
APE94388.1	8.900000000000001e-214	722.6
API00911.1	8.900000000000001e-214	722.6
API06530.1	8.900000000000001e-214	722.6
API12105.1	8.900000000000001e-214	722.6
API17669.1	8.900000000000001e-214	722.6
API23314.1	8.900000000000001e-214	722.6
API28806.1	8.900000000000001e-214	722.6
API34478.1	8.900000000000001e-214	722.6
API40039.1	8.900000000000001e-214	722.6
APJ66223.1	8.900000000000001e-214	722.6
APJ79191.1	8.900000000000001e-214	722.6
APJ85052.1	8.900000000000001e-214	722.6
APK01405.1	8.900000000000001e-214	722.6
APK04197.1	8.900000000000001e-214	722.6
APK13081.1	8.900000000000001e-214	722.6
APK29864.1	8.900000000000001e-214	722.6
APK48952.1	8.900000000000001e-214	722.6
APK51418.1	8.900000000000001e-214	722.6
APK56088.1	8.900000000000001e-214	722.6
APK61197.1	8.900000000000001e-214	722.6
APK64595.1	8.900000000000001e-214	722.6
APK82064.1	8.900000000000001e-214	722.6
APK84148.1	8.900000000000001e-214	722.6
APK91003.1	8.900000000000001e-214	722.6
APL05554.1	8.900000000000001e-214	722.6
APL08074.1	8.900000000000001e-214	722.6
APL16025.1	8.900000000000001e-214	722.6
APL18927.1	8.900000000000001e-214	722.6
APL24908.1	8.900000000000001e-214	722.6
APL30863.1	8.900000000000001e-214	722.6
APL39103.1	8.900000000000001e-214	722.6
APL44847.1	8.900000000000001e-214	722.6
APL51312.1	8.900000000000001e-214	722.6
APL57778.1	8.900000000000001e-214	722.6
APL63929.1	8.900000000000001e-214	722.6
APL75096.1	8.900000000000001e-214	722.6
APL84484.1	8.900000000000001e-214	722.6
APL89457.1	8.900000000000001e-214	722.6
APY06494.1	8.900000000000001e-214	722.6
AQV18224.1	8.900000000000001e-214	722.6
AQV40058.1	8.900000000000001e-214	722.6
AQV81051.1	8.900000000000001e-214	722.6
AQZ80057.1	8.900000000000001e-214	722.6
ARA05560.1	8.900000000000001e-214	722.6
ARA17869.1	8.900000000000001e-214	722.6
ARA31588.1	8.900000000000001e-214	722.6
ARA36993.1	8.900000000000001e-214	722.6
ARD53577.1	8.900000000000001e-214	722.6
ARD79107.1	8.900000000000001e-214	722.6
ARD82973.1	8.900000000000001e-214	722.6
ARE49684.1	8.900000000000001e-214	722.6
ARH99449.1	8.900000000000001e-214	722.6
ARJ98457.1	8.900000000000001e-214	722.6
ARM77568.1	8.900000000000001e-214	722.6
ARV29884.1	8.900000000000001e-214	722.6
ARV34734.1	8.900000000000001e-214	722.6
ARV49092.1	8.900000000000001e-214	722.6
ARW90482.1	8.900000000000001e-214	722.6
ARX54296.1	8.900000000000001e-214	722.6
ASA59784.1	8.900000000000001e-214	722.6
ASA68134.1	8.900000000000001e-214	722.6
ASE47868.1	8.900000000000001e-214	722.6
ASF04706.1	8.900000000000001e-214	722.6
ASG52056.1	8.900000000000001e-214	722.6
ASI53531.1	8.900000000000001e-214	722.6
ASJ45657.1	8.900000000000001e-214	722.6
ASL62267.1	8.900000000000001e-214	722.6
ASQ69424.1	8.900000000000001e-214	722.6
AST63709.1	8.900000000000001e-214	722.6
ATB10763.1	8.900000000000001e-214	722.6
ATB15958.1	8.900000000000001e-214	722.6
ATB85261.1	8.900000000000001e-214	722.6
ATC04876.1	8.900000000000001e-214	722.6
ATG08174.1	8.900000000000001e-214	722.6
ATG12686.1	8.900000000000001e-214	722.6
ATG59845.1	8.900000000000001e-214	722.6
ATM26344.1	8.900000000000001e-214	722.6
ATO77502.1	8.900000000000001e-214	722.6
ATU37035.1	8.900000000000001e-214	722.6
ATX10005.1	8.900000000000001e-214	722.6
ATX37803.1	8.900000000000001e-214	722.6
ATZ40472.1	8.900000000000001e-214	722.6
AUA44485.1	8.900000000000001e-214	722.6
AUJ94094.1	8.900000000000001e-214	722.6
AUK03439.1	8.900000000000001e-214	722.6
AUL67829.1	8.900000000000001e-214	722.6
AUO40546.1	8.900000000000001e-214	722.6
AUP44470.1	8.900000000000001e-214	722.6
AUT11397.1	8.900000000000001e-214	722.6
AUU29832.1	8.900000000000001e-214	722.6
AUV31728.1	8.900000000000001e-214	722.6
AUX05032.1	8.900000000000001e-214	722.6
AUX66333.1	8.900000000000001e-214	722.6
AUY03255.1	8.900000000000001e-214	722.6
AUY31376.1	8.900000000000001e-214	722.6
AUY79468.1	8.900000000000001e-214	722.6
AUY85622.1	8.900000000000001e-214	722.6
AUZ02732.1	8.900000000000001e-214	722.6
AVE96086.1	8.900000000000001e-214	722.6
AVG01441.1	8.900000000000001e-214	722.6
AVL08760.1	8.900000000000001e-214	722.6
AVL31852.1	8.900000000000001e-214	722.6
AVM04341.1	8.900000000000001e-214	722.6
AVN03430.1	8.900000000000001e-214	722.6
AVN08986.1	8.900000000000001e-214	722.6
AVT70992.1	8.900000000000001e-214	722.6
AVU47910.1	8.900000000000001e-214	722.6
AVU68215.1	8.900000000000001e-214	722.6
AVV73390.1	8.900000000000001e-214	722.6
AWF11240.1	8.900000000000001e-214	722.6
AWF18653.1	8.900000000000001e-214	722.6
AWF24126.1	8.900000000000001e-214	722.6
AWJ07151.1	8.900000000000001e-214	722.6
AWJ51285.1	8.900000000000001e-214	722.6
AWK01603.1	8.900000000000001e-214	722.6
AWX40674.1	8.900000000000001e-214	722.6
AWY90609.1	8.900000000000001e-214	722.6
AWZ70121.1	8.900000000000001e-214	722.6
AXE59939.1	8.900000000000001e-214	722.6
AXE70140.1	8.900000000000001e-214	722.6
AXF70275.1	8.900000000000001e-214	722.6
AXG17083.1	8.900000000000001e-214	722.6
AXH83891.1	8.900000000000001e-214	722.6
AXK28473.1	8.900000000000001e-214	722.6
AXL01516.1	8.900000000000001e-214	722.6
AXO04969.1	8.900000000000001e-214	722.6
AXO82639.1	8.900000000000001e-214	722.6
AXP28963.1	8.900000000000001e-214	722.6
AXV27765.1	8.900000000000001e-214	722.6
AXZ41246.1	8.900000000000001e-214	722.6
AYB99940.1	8.900000000000001e-214	722.6
AYC49431.1	8.900000000000001e-214	722.6
AYL87992.1	8.900000000000001e-214	722.6
AYL93509.1	8.900000000000001e-214	722.6
AYM21720.1	8.900000000000001e-214	722.6
AYQ03042.1	8.900000000000001e-214	722.6
AYV43945.1	8.900000000000001e-214	722.6
AZU86030.1	8.900000000000001e-214	722.6
AZW06593.1	8.900000000000001e-214	722.6
BAB38150.1	8.900000000000001e-214	722.6
BAG79601.1	8.900000000000001e-214	722.6
BBC52971.1	8.900000000000001e-214	722.6
BBM80477.1	8.900000000000001e-214	722.6
BBQ23439.1	8.900000000000001e-214	722.6
BBQ59817.1	8.900000000000001e-214	722.6
BBU11269.1	8.900000000000001e-214	722.6
BCG34135.1	8.900000000000001e-214	722.6
BCG39196.1	8.900000000000001e-214	722.6
BCG40381.1	8.900000000000001e-214	722.6
BCO01751.1	8.900000000000001e-214	722.6
CAQ34138.1	8.900000000000001e-214	722.6
CAV00909.1	8.900000000000001e-214	722.6
CBG36998.1	8.900000000000001e-214	722.6
CCQ31434.2	8.900000000000001e-214	722.6
QAA04463.1	8.900000000000001e-214	722.6
QAR43642.1	8.900000000000001e-214	722.6
QAS87513.1	8.900000000000001e-214	722.6
QAS92129.1	8.900000000000001e-214	722.6
QAU67162.1	8.900000000000001e-214	722.6
QAU74724.1	8.900000000000001e-214	722.6
QAU85529.1	8.900000000000001e-214	722.6
QAU93584.1	8.900000000000001e-214	722.6
QAU99258.1	8.900000000000001e-214	722.6
QAV76050.1	8.900000000000001e-214	722.6
QAZ74436.1	8.900000000000001e-214	722.6
QAZ87720.1	8.900000000000001e-214	722.6
QBB82604.1	8.900000000000001e-214	722.6
QBR17829.1	8.900000000000001e-214	722.6
QCC33583.1	8.900000000000001e-214	722.6
QCD67382.1	8.900000000000001e-214	722.6
QCH59004.1	8.900000000000001e-214	722.6
QCH64189.1	8.900000000000001e-214	722.6
QCH69667.1	8.900000000000001e-214	722.6
QCH85356.1	8.900000000000001e-214	722.6
QCH90977.1	8.900000000000001e-214	722.6
QCL23295.1	8.900000000000001e-214	722.6
QCL28797.1	8.900000000000001e-214	722.6
QCL34228.1	8.900000000000001e-214	722.6
QCL39659.1	8.900000000000001e-214	722.6
QCL45248.1	8.900000000000001e-214	722.6
QCL50954.1	8.900000000000001e-214	722.6
QCL56423.1	8.900000000000001e-214	722.6
QCL62080.1	8.900000000000001e-214	722.6
QCL67570.1	8.900000000000001e-214	722.6
QCM19479.1	8.900000000000001e-214	722.6
QCM24960.1	8.900000000000001e-214	722.6
QCM30446.1	8.900000000000001e-214	722.6
QCM35933.1	8.900000000000001e-214	722.6
QCM41425.1	8.900000000000001e-214	722.6
QCM46907.1	8.900000000000001e-214	722.6
QCM52400.1	8.900000000000001e-214	722.6
QCM57884.1	8.900000000000001e-214	722.6
QCM63372.1	8.900000000000001e-214	722.6
QCM68861.1	8.900000000000001e-214	722.6
QCM74355.1	8.900000000000001e-214	722.6
QCM79833.1	8.900000000000001e-214	722.6
QCM85302.1	8.900000000000001e-214	722.6
QCM90779.1	8.900000000000001e-214	722.6
QCM96275.1	8.900000000000001e-214	722.6
QCN01752.1	8.900000000000001e-214	722.6
QCN07243.1	8.900000000000001e-214	722.6
QCN12726.1	8.900000000000001e-214	722.6
QCN18223.1	8.900000000000001e-214	722.6
QCN23633.1	8.900000000000001e-214	722.6
QCN29110.1	8.900000000000001e-214	722.6
QCN34597.1	8.900000000000001e-214	722.6
QCN40164.1	8.900000000000001e-214	722.6
QCN45720.1	8.900000000000001e-214	722.6
QCN51184.1	8.900000000000001e-214	722.6
QCN56662.1	8.900000000000001e-214	722.6
QCN62153.1	8.900000000000001e-214	722.6
QCN67622.1	8.900000000000001e-214	722.6
QCN73086.1	8.900000000000001e-214	722.6
QCN78562.1	8.900000000000001e-214	722.6
QCR14411.1	8.900000000000001e-214	722.6
QCT10486.1	8.900000000000001e-214	722.6
QCV10032.1	8.900000000000001e-214	722.6
QCV20089.1	8.900000000000001e-214	722.6
QCV36295.1	8.900000000000001e-214	722.6
QDA48119.1	8.900000000000001e-214	722.6
QDC32616.1	8.900000000000001e-214	722.6
QDD28184.1	8.900000000000001e-214	722.6
QDG07287.1	8.900000000000001e-214	722.6
QDJ68758.1	8.900000000000001e-214	722.6
QDK08150.1	8.900000000000001e-214	722.6
QDN45453.1	8.900000000000001e-214	722.6
QDR62770.1	8.900000000000001e-214	722.6
QDZ54179.1	8.900000000000001e-214	722.6
QEF03480.1	8.900000000000001e-214	722.6
QEG52720.1	8.900000000000001e-214	722.6
QEG87874.1	8.900000000000001e-214	722.6
QEO90707.1	8.900000000000001e-214	722.6
QEP67828.1	8.900000000000001e-214	722.6
QEP72659.1	8.900000000000001e-214	722.6
QEQ37654.1	8.900000000000001e-214	722.6
QES61955.1	8.900000000000001e-214	722.6
QFG85058.1	8.900000000000001e-214	722.6
QFG90349.1	8.900000000000001e-214	722.6
QFG95595.1	8.900000000000001e-214	722.6
QFH01059.1	8.900000000000001e-214	722.6
QFH06463.1	8.900000000000001e-214	722.6
QFH11978.1	8.900000000000001e-214	722.6
QFH17413.1	8.900000000000001e-214	722.6
QFH22686.1	8.900000000000001e-214	722.6
QFH28134.1	8.900000000000001e-214	722.6
QFH33526.1	8.900000000000001e-214	722.6
QFV73624.1	8.900000000000001e-214	722.6
QFV96569.1	8.900000000000001e-214	722.6
QFW15542.1	8.900000000000001e-214	722.6
QFW49179.1	8.900000000000001e-214	722.6
QFW83305.1	8.900000000000001e-214	722.6
QFX06518.1	8.900000000000001e-214	722.6
QFX37064.1	8.900000000000001e-214	722.6
QGF13908.1	8.900000000000001e-214	722.6
QGG87884.1	8.900000000000001e-214	722.6
QGJ06987.1	8.900000000000001e-214	722.6
QGJ25329.1	8.900000000000001e-214	722.6
QGJ58208.1	8.900000000000001e-214	722.6
QGJ62552.1	8.900000000000001e-214	722.6
QGK02404.1	8.900000000000001e-214	722.6
QGL23798.1	8.900000000000001e-214	722.6
QGL39677.1	8.900000000000001e-214	722.6
QGQ41654.1	8.900000000000001e-214	722.6
QGQ68211.1	8.900000000000001e-214	722.6
QGU98726.1	8.900000000000001e-214	722.6
QGX85671.1	8.900000000000001e-214	722.6
QGX86766.1	8.900000000000001e-214	722.6
QHB88234.1	8.900000000000001e-214	722.6
QHD14578.1	8.900000000000001e-214	722.6
QHG44814.1	8.900000000000001e-214	722.6
QHI50484.1	8.900000000000001e-214	722.6
QHI53425.1	8.900000000000001e-214	722.6
QHJ58796.1	8.900000000000001e-214	722.6
QHJ68081.1	8.900000000000001e-214	722.6
QHN00131.1	8.900000000000001e-214	722.6
QHP65081.1	8.900000000000001e-214	722.6
QHR33777.1	8.900000000000001e-214	722.6
QHR38847.1	8.900000000000001e-214	722.6
QHR43710.1	8.900000000000001e-214	722.6
QHR48318.1	8.900000000000001e-214	722.6
QHR52956.1	8.900000000000001e-214	722.6
QHR57516.1	8.900000000000001e-214	722.6
QHS06847.1	8.900000000000001e-214	722.6
QHW51982.1	8.900000000000001e-214	722.6
QHW61263.1	8.900000000000001e-214	722.6
QHW76243.1	8.900000000000001e-214	722.6
QHW80826.1	8.900000000000001e-214	722.6
QHW94550.1	8.900000000000001e-214	722.6
QIB20269.1	8.900000000000001e-214	722.6
QIE50523.1	8.900000000000001e-214	722.6
QIE84218.1	8.900000000000001e-214	722.6
QIF14604.1	8.900000000000001e-214	722.6
QIF20707.1	8.900000000000001e-214	722.6
QIF69286.1	8.900000000000001e-214	722.6
QIH53465.1	8.900000000000001e-214	722.6
QIJ93320.1	8.900000000000001e-214	722.6
QIL65354.1	8.900000000000001e-214	722.6
QIT51889.1	8.900000000000001e-214	722.6
QJB67415.1	8.900000000000001e-214	722.6
QJG51525.1	8.900000000000001e-214	722.6
QJH51887.1	8.900000000000001e-214	722.6
QJP83074.1	8.900000000000001e-214	722.6
QJS68832.1	8.900000000000001e-214	722.6
QJU26196.1	8.900000000000001e-214	722.6
QJU31991.1	8.900000000000001e-214	722.6
QJY78821.1	8.900000000000001e-214	722.6
QJY82857.1	8.900000000000001e-214	722.6
QJY86887.1	8.900000000000001e-214	722.6
QJY90927.1	8.900000000000001e-214	722.6
QJY94954.1	8.900000000000001e-214	722.6
QJZ01844.1	8.900000000000001e-214	722.6
QJZ05922.1	8.900000000000001e-214	722.6
QJZ14190.1	8.900000000000001e-214	722.6
QJZ37581.1	8.900000000000001e-214	722.6
QJZ42958.1	8.900000000000001e-214	722.6
QJZ48253.1	8.900000000000001e-214	722.6
QJZ53822.1	8.900000000000001e-214	722.6
QJZ59171.1	8.900000000000001e-214	722.6
QJZ64124.1	8.900000000000001e-214	722.6
QJZ69585.1	8.900000000000001e-214	722.6
QJZ75083.1	8.900000000000001e-214	722.6
QJZ80485.1	8.900000000000001e-214	722.6
QJZ86009.1	8.900000000000001e-214	722.6
QJZ91370.1	8.900000000000001e-214	722.6
QJZ96547.1	8.900000000000001e-214	722.6
QKA01840.1	8.900000000000001e-214	722.6
QKA07154.1	8.900000000000001e-214	722.6
QKA12648.1	8.900000000000001e-214	722.6
QKA18283.1	8.900000000000001e-214	722.6
QKA23779.1	8.900000000000001e-214	722.6
QKA29161.1	8.900000000000001e-214	722.6
QKA34533.1	8.900000000000001e-214	722.6
QKA39944.1	8.900000000000001e-214	722.6
QKA45128.1	8.900000000000001e-214	722.6
QKA50515.1	8.900000000000001e-214	722.6
QKA55831.1	8.900000000000001e-214	722.6
QKA66575.1	8.900000000000001e-214	722.6
QKA71922.1	8.900000000000001e-214	722.6
QKA77316.1	8.900000000000001e-214	722.6
QKA82536.1	8.900000000000001e-214	722.6
QKA87939.1	8.900000000000001e-214	722.6
QKA93272.1	8.900000000000001e-214	722.6
QKA98699.1	8.900000000000001e-214	722.6
QKB04152.1	8.900000000000001e-214	722.6
QKB04594.1	8.900000000000001e-214	722.6
QKB09776.1	8.900000000000001e-214	722.6
QKB20121.1	8.900000000000001e-214	722.6
QKB25479.1	8.900000000000001e-214	722.6
QKB30492.1	8.900000000000001e-214	722.6
QKB35452.1	8.900000000000001e-214	722.6
QKB40592.1	8.900000000000001e-214	722.6
QKB45690.1	8.900000000000001e-214	722.6
QKB51151.1	8.900000000000001e-214	722.6
QKB56460.1	8.900000000000001e-214	722.6
QKB61760.1	8.900000000000001e-214	722.6
QKB67100.1	8.900000000000001e-214	722.6
QKB72484.1	8.900000000000001e-214	722.6
QKB77766.1	8.900000000000001e-214	722.6
QKB83269.1	8.900000000000001e-214	722.6
QKB88552.1	8.900000000000001e-214	722.6
QKB93891.1	8.900000000000001e-214	722.6
QKB99316.1	8.900000000000001e-214	722.6
QKC03866.1	8.900000000000001e-214	722.6
QKF11806.1	8.900000000000001e-214	722.6
QKF16556.1	8.900000000000001e-214	722.6
QKF17906.1	8.900000000000001e-214	722.6
QKW73319.1	8.900000000000001e-214	722.6
QLM23679.1	8.900000000000001e-214	722.6
QLM27767.1	8.900000000000001e-214	722.6
QLM32185.1	8.900000000000001e-214	722.6
QLM41301.1	8.900000000000001e-214	722.6
QLM45711.1	8.900000000000001e-214	722.6
QLM91575.1	8.900000000000001e-214	722.6
QLN25006.1	8.900000000000001e-214	722.6
QLN35251.1	8.900000000000001e-214	722.6
QLN38441.1	8.900000000000001e-214	722.6
QLO09960.1	8.900000000000001e-214	722.6
QLO63544.1	8.900000000000001e-214	722.6
QME65342.1	8.900000000000001e-214	722.6
QME69951.1	8.900000000000001e-214	722.6
QMF01591.1	8.900000000000001e-214	722.6
QMH69041.1	8.900000000000001e-214	722.6
QMJ71909.1	8.900000000000001e-214	722.6
QMJ76369.1	8.900000000000001e-214	722.6
QML48180.1	8.900000000000001e-214	722.6
QNC55683.1	8.900000000000001e-214	722.6
QOH75588.1	8.900000000000001e-214	722.6
QOH83658.1	8.900000000000001e-214	722.6
QQA96296.1	8.900000000000001e-214	722.6
QQB95905.1	8.900000000000001e-214	722.6
QRQ31132.1	8.900000000000001e-214	722.6
QZN64285.1	8.900000000000001e-214	722.6
SNW16130.1	8.900000000000001e-214	722.6
SQE29585.1	8.900000000000001e-214	722.6
SQE46232.1	8.900000000000001e-214	722.6
SQE60672.1	8.900000000000001e-214	722.6
UEX70573.1	8.900000000000001e-214	722.6
ULI19152.1	8.900000000000001e-214	722.6
ULI33585.1	8.900000000000001e-214	722.6
ULI42279.1	8.900000000000001e-214	722.6
ULI66762.1	8.900000000000001e-214	722.6
ULJ16508.1	8.900000000000001e-214	722.6
ULJ39373.1	8.900000000000001e-214	722.6
ULJ97411.1	8.900000000000001e-214	722.6
ULK40852.1	8.900000000000001e-214	722.6
ULK45280.1	8.900000000000001e-214	722.6
ULK87688.1	8.900000000000001e-214	722.6
UMU69721.1	8.900000000000001e-214	722.6
UMU78218.1	8.900000000000001e-214	722.6
UMV38174.1	8.900000000000001e-214	722.6
UMV42730.1	8.900000000000001e-214	722.6
VDY71972.1	8.900000000000001e-214	722.6
VDY96344.1	8.900000000000001e-214	722.6
VEB61561.1	8.900000000000001e-214	722.6
VEC14694.1	8.900000000000001e-214	722.6
VEC41475.1	8.900000000000001e-214	722.6
VEC58731.1	8.900000000000001e-214	722.6
VEC61464.1	8.900000000000001e-214	722.6
VED09878.1	8.900000000000001e-214	722.6
VED22160.1	8.900000000000001e-214	722.6
VED38478.1	8.900000000000001e-214	722.6
VED44938.1	8.900000000000001e-214	722.6
VED50991.1	8.900000000000001e-214	722.6
AKK50667.1	9e-214	722.6
QJF82015.1	9e-214	722.6
QCD72064.1	9.2e-214	722.6
QMD64272.1	9.2e-214	722.6
ARR58514.1	9.300000000000001e-214	722.6
ATM82719.1	9.300000000000001e-214	722.6
ATX41190.1	9.300000000000001e-214	722.6
ATX57428.1	9.300000000000001e-214	722.6
AUO34671.1	9.300000000000001e-214	722.6
AVJ72816.1	9.300000000000001e-214	722.6
AVS45586.1	9.300000000000001e-214	722.6
AVU63146.1	9.300000000000001e-214	722.6
AWA19288.1	9.300000000000001e-214	722.6
AWO30779.1	9.300000000000001e-214	722.6
AXN85943.1	9.300000000000001e-214	722.6
AXZ88558.1	9.300000000000001e-214	722.6
AYL11021.1	9.300000000000001e-214	722.6
AZA01561.1	9.300000000000001e-214	722.6
AZH36074.1	9.300000000000001e-214	722.6
BBT13609.1	9.300000000000001e-214	722.6
QBR69445.1	9.300000000000001e-214	722.6
QDN31924.1	9.300000000000001e-214	722.6
QKI58314.1	9.300000000000001e-214	722.6
QKI67000.1	9.300000000000001e-214	722.6
QOH88492.1	9.300000000000001e-214	722.6
QHQ05747.1	9.9e-214	722.5
QQM49257.1	9.9e-214	722.5
AWV51027.1	1e-213	722.5
AYE44973.1	1e-213	722.5
QNF98198.1	1e-213	722.5
UON34561.1	1e-213	722.5
QHG54378.1	1e-213	722.4
ABB63883.1	1e-213	722.4
AHA68010.1	1e-213	722.4
QLX42170.1	1.1e-213	722.3
BBV19406.1	1.1e-213	722.3
QGS14245.1	1.1e-213	722.3
UHD36621.1	1.1e-213	722.3
CBK84278.1	1.1e-213	722.3
QOC43601.1	1.1e-213	722.3
ANJ37530.1	1.2e-213	722.2
ULK27109.1	1.2e-213	722.2
VDY91694.1	1.2e-213	722.2
VDZ06161.1	1.2e-213	722.2
VDZ33686.1	1.2e-213	722.2
QCD07047.1	1.2e-213	722.2
APJ84399.1	1.2e-213	722.2
AIE62088.1	1.2e-213	722.2
AIN20943.1	1.2e-213	722.2
AIN26287.1	1.2e-213	722.2
AIX57421.1	1.2e-213	722.2
AKK77173.1	1.2e-213	722.2
AKK90216.1	1.2e-213	722.2
AKK98636.1	1.2e-213	722.2
AKL54007.1	1.2e-213	722.2
ANS15340.1	1.2e-213	722.2
AOP80648.1	1.2e-213	722.2
AOP98206.1	1.2e-213	722.2
ARA27030.1	1.2e-213	722.2
ASB73300.1	1.2e-213	722.2
ASQ75144.1	1.2e-213	722.2
AVF17664.1	1.2e-213	722.2
AVJ82481.1	1.2e-213	722.2
AVU18239.1	1.2e-213	722.2
AVZ12506.1	1.2e-213	722.2
AWS80007.1	1.2e-213	722.2
AWV78237.1	1.2e-213	722.2
AWZ98234.1	1.2e-213	722.2
AXO42408.1	1.2e-213	722.2
AXO44956.1	1.2e-213	722.2
BBM23648.1	1.2e-213	722.2
BBW29262.1	1.2e-213	722.2
BBW33769.1	1.2e-213	722.2
BCZ50770.1	1.2e-213	722.2
BCZ60392.1	1.2e-213	722.2
QAV59478.1	1.2e-213	722.2
QDQ75032.1	1.2e-213	722.2
QEI60553.1	1.2e-213	722.2
QEI69804.1	1.2e-213	722.2
QFH83573.1	1.2e-213	722.2
QFI20299.1	1.2e-213	722.2
QGU34564.1	1.2e-213	722.2
QHC75682.1	1.2e-213	722.2
QHI59568.1	1.2e-213	722.2
QIE66029.1	1.2e-213	722.2
QJP75067.1	1.2e-213	722.2
QLA02259.1	1.2e-213	722.2
QLT97630.1	1.2e-213	722.2
QLU69987.1	1.2e-213	722.2
QLU90189.1	1.2e-213	722.2
QMV97361.1	1.2e-213	722.2
QOX68745.1	1.2e-213	722.2
QPD71292.1	1.2e-213	722.2
QPO45467.1	1.2e-213	722.2
QPO50737.1	1.2e-213	722.2
QPO69716.1	1.2e-213	722.2
QPO74554.1	1.2e-213	722.2
QPO80441.1	1.2e-213	722.2
QPO84861.1	1.2e-213	722.2
QPX99035.1	1.2e-213	722.2
QQW43062.1	1.2e-213	722.2
